family,variant,cfg,arm,floor,fold,P,n_fit,fit_seconds,wape,mase,mase_median,mase_series,mase_excluded,mae,rmse,share_y_le_forecast,wape_low,wape_mid,wape_high
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F2,7,291771,1.9,0.4641611864518662,0.9801634840095067,0.8343749843931382,298,2,4.266285971807167,10.39535782607221,0.6752777777777778,0.8221016043825602,0.5668323521126162,0.40487261323873697
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F2,7,291771,2.0,0.4406452855948946,0.9392375839319448,0.7870765623320046,298,2,4.050142181958185,10.160929417402922,0.6422222222222222,0.7902290920998128,0.5415757136232401,0.38256984423875706
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F2,10,290871,1.7,0.6074374206567945,1.2931639320724997,1.1447692469038886,298,2,7.763387701227532,15.892656092791366,0.8097222222222222,0.9194773047581798,0.686518252197793,0.5587633003765843
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F2,10,290871,1.7,0.4824431685838375,1.0637974558962313,0.9136467947642244,298,2,6.16589171848399,13.485265972921411,0.7305555555555555,0.8083989201956672,0.5642666061787717,0.4318024800133992
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F2,10,290871,2.1,0.4056853232857693,0.9206473906390791,0.7533004539043078,298,2,5.18488381232729,12.102170052624498,0.6541666666666667,0.7297307511424979,0.49042619691861816,0.35445711102503613
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F2,14,289671,1.7,0.6629057811792546,1.562407767065911,1.4177129180277444,298,2,12.186049663022418,24.719208969438576,0.8316666666666667,0.9130627146530974,0.7171592033068998,0.6260229509377327
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F2,14,289671,1.8,0.47705471966278334,1.1701462038065495,1.0028931187928831,298,2,8.76959089940102,19.578759982906615,0.7483333333333333,0.7475848050095346,0.5383128539324373,0.4364919732076906
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F2,14,289671,1.7,0.40101381160021043,1.008467693658164,0.8264800347330725,298,2,7.371747784466312,17.703542311229178,0.6708333333333333,0.668272736483521,0.4638349887737774,0.3603392611661748
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F3,7,323271,1.7,0.599261891959442,1.1985868637770378,1.0561439110867734,299,1,5.272006494513191,10.443480448897377,0.7622222222222222,0.9511483733369469,0.6372987248035676,0.5545524847170828
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F3,7,323271,1.7,0.4977898870138828,1.031012313536543,0.900937293761013,299,1,4.379306531004635,8.742448378177397,0.6933333333333334,0.8529184078917078,0.5572144536883824,0.44645085414713015
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F3,7,323271,1.7,0.4472457551062699,0.9466695775607392,0.8228158547532785,299,1,3.9346445305474096,7.886932239728493,0.6297222222222222,0.8002572514416038,0.514562493658718,0.3937754877725183
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F3,10,322371,1.8,0.6718751019563777,1.4177981456784017,1.2356269776377462,299,1,8.223191352027767,16.33404242122307,0.8125,1.0294747638582535,0.6812574304814477,0.6359660868788044
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F3,10,322371,1.8,0.5075420991739298,1.1129021737856617,0.956336965712796,299,1,6.211892342139589,12.644277310132546,0.7397222222222222,0.8654971705712566,0.5403347886752979,0.46468082171742914
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F3,10,322371,1.8,0.4219642436553915,0.952647532154362,0.8217194094260533,299,1,5.164490705472279,10.731490542843705,0.655,0.7656498485565694,0.4662680710579759,0.3770228917262819
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F3,14,321171,1.8,0.6533227748392315,1.5838429586290506,1.357359631751759,299,1,11.580327662573945,22.692961325073714,0.8186111111111111,0.9523542618588897,0.652507731353233,0.6251538064928773
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F3,14,321171,1.9,0.4191572384464749,1.081970829284684,0.9692133739271158,299,1,7.429678484030003,14.944971911305748,0.6919444444444445,0.726373610509528,0.4495780440022852,0.3809402951140598
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F3,14,321171,1.8,0.396371166749799,1.0282527466534799,0.9090778080378246,299,1,7.025789033742062,14.26022856644768,0.6536111111111111,0.6904539677283308,0.43301877106605824,0.35755401806296805
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F4,7,348471,2.6,0.422091241257096,1.2773980219579653,0.8343861044347266,300,0,3.868817968822333,7.769770984446527,0.6244444444444445,0.6430700010939762,0.4589086951398427,0.38472843420816366
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F4,7,348471,2.6,0.4122419713450841,1.283373595259125,0.8141165397051409,300,0,3.778541202353817,7.5783624051343965,0.6033333333333334,0.6335041195222488,0.4496131442858524,0.3746743691012251
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F4,7,348471,4.7,0.4100764962661708,1.3282631532563334,0.790595956167099,300,0,3.7586928186930106,7.359426572853937,0.5791666666666667,0.6289182978409801,0.4457976964930985,0.37330427101088487
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F4,10,347571,6.6,0.3950466244549732,1.5840820883944688,0.7780042428574849,300,0,4.997998210396169,10.272020955592888,0.5841666666666666,0.5551207015803069,0.42069906386300965,0.36812081475652625
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F4,10,347571,3.1,0.3920675067313027,1.4484812290980376,0.7752507412793082,300,0,4.960307405995531,10.373378960018838,0.6013888888888889,0.5497308706718016,0.4182927143011641,0.3652524794408597
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F4,10,347571,5.5,0.3873205579861968,1.513902080492658,0.7610505988905913,300,0,4.9002505927887,10.11144323443995,0.5713888888888888,0.5417571994247765,0.4130142922027133,0.36105271134337596
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.017857142857142856,F4,14,346371,5.1,0.3780446187754256,1.8639216229099476,0.831977717060598,300,0,6.922942081324981,15.074477927602896,0.5708333333333333,0.4959008101404193,0.3818985449692792,0.3627623323243053
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.03571428571428571,F4,14,346371,3.0,0.3716592471873197,1.8051463188844044,0.8142004159522795,300,0,6.806009964117792,14.719183553884646,0.5830555555555555,0.5025780047082808,0.38015300280158815,0.3533801225426267
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 30}",all,0.07142857142857142,F4,14,346371,5.6,0.3669645226363857,1.845818431870748,0.8147068581662392,300,0,6.720037820778813,14.303475159660264,0.5622222222222222,0.4942316827439326,0.3777078518479326,0.34842614415593115
lr,raw,{},all,,F1,7,266571,2.6,0.39297186817905766,0.8731430794730468,0.786478395392811,298,2,3.623528101167728,6.410257769352097,0.5986111111111111,0.7242439566602514,0.46642063591064126,0.34129061958430296
lr,norm,{},all,0.07142857142857142,F1,7,266571,2.4,0.49585782418659596,1.014365338351918,0.8416145996229754,298,2,4.5722223538539035,9.041649794278404,0.62,0.7343702954045833,0.5259440432247704,0.46514211879966705
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,,F1,7,266571,1.6,0.37521311050174677,0.8212206808288797,0.7393060243807117,298,2,3.4597775564181896,6.311741727663621,0.6063888888888889,0.6913585793470433,0.4405753521200333,0.3272400117935685
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,,F1,7,266571,1.6,0.37384645633364205,0.8191667324813939,0.7318679971600959,298,2,3.447175866109791,6.277615010203864,0.6061111111111112,0.6895109858231175,0.4408661569537311,0.3254458264040227
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,,F1,7,266571,1.7,0.37605334318723344,0.8215832278250647,0.7391791170916036,298,2,3.4675252019722818,6.331075184353011,0.6036111111111111,0.6897039425095689,0.441256496263855,0.3283572016830418
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,,F1,7,266571,1.7,0.3757446975605445,0.8236602951589009,0.7432457764518321,298,2,3.4646792320895208,6.288041099736438,0.6047222222222223,0.6958542342960292,0.44344172438560664,0.32673841276746296
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,0.07142857142857142,F1,7,266571,1.7,0.39041528610333753,0.8455331702807661,0.7630719669084869,298,2,3.5999542839445247,6.533057395731238,0.6166666666666667,0.7014159150946082,0.4520812104924005,0.3439728808547278
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,0.07142857142857142,F1,7,266571,1.8,0.3967497414812658,0.8515380887072789,0.764891042310991,298,2,3.6583632412418385,6.667089925243902,0.6208333333333333,0.6988873496340642,0.4537878619480587,0.35244860890378277
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,0.07142857142857142,F1,7,266571,2.1,0.38582837698576344,0.8369215788288665,0.7640805982582386,298,2,3.557659159456227,6.44633404426872,0.6158333333333333,0.6960861313363708,0.44878995314732956,0.3390858329808121
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,0.07142857142857142,F1,7,266571,2.2,0.3867210201234397,0.8350885773798654,0.7541671484504021,298,2,3.5658900730548835,6.448282732305128,0.6133333333333333,0.6889933507625421,0.44756468625283463,0.34132323943315007
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 30}",all,,F1,7,266571,5.1,0.3855743662638376,0.8562201467470831,0.7648227534088679,298,2,3.5553169689244695,6.391368369191879,0.6080555555555556,0.7338422607858638,0.45033921235803265,0.33478905939755027
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 5}",all,,F1,7,266571,4.8,0.38604745409865393,0.8573142947405955,0.7704595189986863,298,2,3.5596792330013383,6.401199629705166,0.6127777777777778,0.7349043319440602,0.45236571097967926,0.3347649210625648
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 30}",all,,F1,7,266571,3.9,0.3823561666331066,0.8367371973041613,0.7536352403199762,298,2,3.5256424864961042,6.438807945736794,0.6105555555555555,0.7108556912528333,0.4444832780153115,0.33415769692688174
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 5}",all,,F1,7,266571,3.6,0.38067967215832643,0.8332980817857073,0.7501729465829455,298,2,3.510183810359902,6.406187504415582,0.6111111111111112,0.7063697772096404,0.44449962848376284,0.33225977736221185
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 30}",all,0.07142857142857142,F1,7,266571,3.2,0.421109860810237,0.8826700511490663,0.7940347678923558,298,2,3.882983841554394,7.778701348203199,0.6163888888888889,0.7134694547305156,0.45950822740801595,0.38302673638395596
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 5}",all,0.07142857142857142,F1,7,266571,2.1,0.4118705316610901,0.8785376642045082,0.7891517224409776,298,2,3.7977895273583018,7.175744173970115,0.6183333333333333,0.7239385898358256,0.4611158805309343,0.368867447043364
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 5}",all,0.07142857142857142,F1,7,266571,1.7,0.42217057138831543,0.8986125289802696,0.8107806815416732,298,2,3.8927644770097585,7.189675374350833,0.6527777777777778,0.7311923375559709,0.48028201461031056,0.3769245085845958
lr,raw,{},all,,F1,10,265671,2.6,0.3631494043240343,0.8623634255160979,0.7745335003200831,298,2,4.6208744203542675,8.520049987633366,0.5519444444444445,0.6823358296421085,0.42522208567372666,0.31646736968948774
lr,norm,{},all,0.07142857142857142,F1,10,265671,2.5,0.5264861496858455,1.086360364648565,0.8569351840325085,298,2,6.699243762447003,13.482225696107495,0.6177777777777778,0.699157972228755,0.5239747647860117,0.5114052941297946
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,,F1,10,265671,1.6,0.3553924928945586,0.8274309119583797,0.7357149778254864,298,2,4.522172031809427,8.464229005493175,0.6338888888888888,0.6646354101686005,0.4102018476347447,0.3116669727196858
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,,F1,10,265671,1.5,0.35251201528642284,0.8260849000930461,0.7274333800402473,298,2,4.485519554511239,8.35137106766168,0.6325,0.6686786656463996,0.4088829462655186,0.3077132451502139
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,,F1,10,265671,1.5,0.3545214217678465,0.8230113024594821,0.729146294257989,298,2,4.51108813565042,8.452671056708818,0.6308333333333334,0.6594940537811776,0.4084250991234614,0.3114416489492186
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,,F1,10,265671,1.7,0.35191346736905377,0.8180286951109725,0.7305531968439465,298,2,4.477903364789338,8.330828454149337,0.6258333333333334,0.6575849844531517,0.4073698611450665,0.30833212843786995
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,0.07142857142857142,F1,10,265671,1.8,0.36761329211523547,0.8514428006676784,0.7477073013532042,298,2,4.677674912559641,8.711041553666542,0.6322222222222222,0.6771718753904113,0.41974503788716716,0.3246136412956831
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,0.07142857142857142,F1,10,265671,1.8,0.3687963179374115,0.849813103779565,0.7476046936072531,298,2,4.692728258910263,8.768926718467103,0.6327777777777778,0.6749943165609542,0.419676998771614,0.3264565872441337
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,0.07142857142857142,F1,10,265671,1.8,0.361869766538597,0.8385674403778209,0.7376204708947844,298,2,4.604591740444458,8.532752096855004,0.6277777777777778,0.6661132040296581,0.41503170733502975,0.31906574172399693
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,0.07142857142857142,F1,10,265671,2.1,0.3684306844961078,0.8482377036386282,0.7418193297668044,298,2,4.688075776499362,8.73548732465075,0.6305555555555555,0.6694641544023944,0.4177585518348487,0.3270008760078893
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 30}",all,,F1,10,265671,5.6,0.35472779244511743,0.8284343975063516,0.7537781769418342,298,2,4.513714087868316,8.439821298830816,0.5936111111111111,0.6657019979347948,0.4042102180839764,0.3123454596534137
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 5}",all,,F1,10,265671,5.7,0.3553772712445937,0.8271148075624404,0.7523455503570541,298,2,4.521978344770097,8.482372308196013,0.5958333333333333,0.6648214112051197,0.4044515857885286,0.3132498779054139
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 30}",all,,F1,10,265671,2.5,0.3699141476294231,0.9055208379399761,0.8105327655931114,298,2,4.706952020724614,8.517965979875473,0.6602777777777777,0.7901583821656274,0.4243299933449559,0.3161498264652288
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 5}",all,,F1,10,265671,3.6,0.35790647091516403,0.8297578479353012,0.731892097986483,298,2,4.554161005467177,8.493316638827533,0.6122222222222222,0.6684863238451911,0.4085628974757228,0.3152292831840525
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 30}",all,0.07142857142857142,F1,10,265671,2.4,0.3997745336989022,0.8907326232613318,0.7941008921891473,298,2,5.0869088443553645,10.695264841833731,0.6375,0.692701887211967,0.430202616307735,0.36441318159124253
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 5}",all,0.07142857142857142,F1,10,265671,2.0,0.3909729848368716,0.8835159958330056,0.7703626664828572,298,2,4.9749140248353925,9.71578685997382,0.6452777777777777,0.6944712576044764,0.4280021698531285,0.352784409184394
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 5}",all,0.07142857142857142,F1,10,265671,1.6,0.4221971911070296,0.9403315317533538,0.8639840030876051,298,2,5.372224702841892,10.497339431100157,0.6997222222222222,0.7089796989714091,0.4643729596372897,0.38408640969715246
lr,raw,{},all,,F1,14,264471,2.5,0.3377269753972076,0.9226399046217952,0.8176401405848235,298,2,6.18631387183835,11.230636531633436,0.5691666666666667,0.6092968782830842,0.3945100875972483,0.2961703272857286
lr,norm,{},all,0.07142857142857142,F1,14,264471,2.4,0.5614005209116563,1.2426209047235863,0.9349562044131974,298,2,10.283454041799265,21.334263670352865,0.6069444444444444,0.6206086903923814,0.5166719121595884,0.5685831793373002
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,,F1,14,264471,1.5,0.3244733770233895,0.856580277238715,0.7752240307370006,298,2,5.943541083625938,11.126621911745374,0.6044444444444445,0.5617967341460138,0.37177178432159663,0.2888182669706493
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,,F1,14,264471,1.5,0.3239287744958825,0.857870517272523,0.7762918278122642,298,2,5.933565326828328,11.048341119426906,0.6094444444444445,0.5670541444470565,0.37118833593889844,0.2877419147722946
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,,F1,14,264471,1.6,0.3235274514462731,0.851788615135418,0.7706782030422927,298,2,5.926214091867108,11.142480845159383,0.6047222222222223,0.5574868874330304,0.3696211568241815,0.28852969115348404
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,,F1,14,264471,1.7,0.3231511159149623,0.8514581457407262,0.7775450067626197,298,2,5.919320565772322,11.042066941470328,0.6033333333333334,0.5593883891516006,0.3696957017136251,0.2878120159340611
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,0.07142857142857142,F1,14,264471,1.8,0.33854584200861876,0.8833768602438483,0.7999334542647303,298,2,6.201313460992874,11.586239640558338,0.6136111111111111,0.5660821019943186,0.38271500694450156,0.3046963729897434
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,0.07142857142857142,F1,14,264471,1.8,0.34749667392947403,0.8973861797981748,0.7989436879870209,298,2,6.365270324703141,12.014333740099271,0.6202777777777778,0.5767854008330481,0.38343445129602804,0.31582444076505084
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,0.07142857142857142,F1,14,264471,2.0,0.3332747375428565,0.8709485365934632,0.7830597272413897,298,2,6.104760004941274,11.350682763970902,0.6163888888888889,0.5643699427596844,0.37741988411306276,0.2990991482894281
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,0.07142857142857142,F1,14,264471,2.1,0.337955975815223,0.8827215968465488,0.7841399231022947,298,2,6.190508586995347,11.414558177112552,0.6166666666666667,0.5762229031317786,0.38074372146878993,0.30349552153276727
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 30}",all,,F1,14,264471,4.6,0.3314580147215373,0.8927187724999494,0.8049618894499109,298,2,6.071482184661759,11.251626881741652,0.6025,0.5973245727182473,0.3808998547384385,0.292522951204218
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 5}",all,,F1,14,264471,6.2,0.32946171210710007,0.8808358659346529,0.7929595676371763,298,2,6.034914911521805,11.207718995495025,0.5969444444444445,0.5831930882062182,0.37656205379764107,0.29232790954632887
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 30}",all,,F1,14,264471,2.9,0.33230821287628554,0.8822126438961067,0.7905263405759057,298,2,6.08705568936136,11.373713524902987,0.6166666666666667,0.591275821100635,0.376830502222378,0.29541779677953334
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 5}",all,,F1,14,264471,3.2,0.3291785085360166,0.8698815396788947,0.7728011501939651,298,2,6.029727330108484,11.242625411967255,0.61,0.5733226184363553,0.37825836612268965,0.29237861047654473
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 30}",all,0.07142857142857142,F1,14,264471,2.2,0.3769196003484539,0.9324056990436452,0.8165371784400519,298,2,6.904224779382804,15.799684533715725,0.6272222222222222,0.5757440636979595,0.39080179297775663,0.3543704906150263
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 5}",all,0.07142857142857142,F1,14,264471,1.6,0.35931229092763417,0.9289821044336161,0.8326937615070482,298,2,6.581702889066939,12.495253895383694,0.6444444444444445,0.5940938337033121,0.3966583682872866,0.3267256348635042
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 5}",all,0.07142857142857142,F1,14,264471,1.5,0.38034904554575627,0.9692658145866299,0.8787116649514615,298,2,6.967043641784391,13.287700676396843,0.6875,0.5999464490195441,0.42147869039899366,0.3481067893248898
lr,raw,{},all,,F2,7,291771,2.6,0.4251937933477327,0.912682000122506,0.7773699862077075,298,2,3.908121507800869,9.622416052371264,0.5947222222222223,0.7582844440817221,0.5247749150869558,0.3689689093179525
lr,norm,{},all,0.07142857142857142,F2,7,291771,2.8,0.5118266762177464,1.0102257798139864,0.8171610392711777,298,2,4.704398024824725,11.28762137928443,0.64,0.7706248755092829,0.554105465232351,0.47728814147421555
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,,F2,7,291771,1.6,0.41725810706789285,0.9006995078779262,0.7540152130296183,298,2,3.8351815291026408,9.600743557062485,0.6213888888888889,0.7636470077003211,0.5169122241188827,0.35980566150119275
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,,F2,7,291771,1.6,0.41386979406964847,0.8946218364917896,0.7470516941746626,298,2,3.8040382266584993,9.48519795670646,0.6222222222222222,0.7627893754803438,0.5125323476437347,0.3564457928036663
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,,F2,7,291771,1.6,0.4180578495279272,0.9006371929528675,0.744052438765493,298,2,3.8425322730637728,9.61115322575327,0.6211111111111111,0.7634169146736383,0.5167447909933396,0.3609510695810251
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,,F2,7,291771,1.7,0.4149279095366537,0.8979550866561112,0.7364480541121963,298,2,3.8137637774050925,9.52686336673892,0.6272222222222222,0.7626479480226828,0.5133221788576818,0.3576828448726462
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,0.07142857142857142,F2,7,291771,1.7,0.425934367752712,0.9147871016116961,0.7635101258181514,298,2,3.9149284151581907,10.006945945767919,0.6286111111111111,0.7759441083172022,0.5271718135711155,0.36774019977806743
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,0.07142857142857142,F2,7,291771,1.8,0.425690251206466,0.9130261036942295,0.7606841602567942,298,2,3.9126846450474315,9.965435172872283,0.6305555555555555,0.7729586421610909,0.5265161886004371,0.36785246676889827
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,0.07142857142857142,F2,7,291771,2.0,0.42180276869723565,0.9077323116372499,0.750895770291659,298,2,3.876953281506342,9.959835661221042,0.6297222222222222,0.7717475546500409,0.5200130583244271,0.36440347094548553
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,0.07142857142857142,F2,7,291771,2.2,0.4188116204977557,0.9078894915362271,0.7531585915696531,298,2,3.849460475180622,9.832307363464254,0.6316666666666667,0.7774455996856968,0.5186315565955464,0.36020313232501655
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 30}",all,,F2,7,291771,4.2,0.4185946549396249,0.9213633120326886,0.7737902727642079,298,2,3.847466260360347,9.679215517505584,0.6088888888888889,0.7962543613321326,0.5192890906199413,0.35802919969315067
xgb,raw,"{""max_depth"": 3, ""min_child_weight"": 5}",all,,F2,7,291771,4.7,0.4172372866553999,0.9153200024843747,0.7674281128492008,298,2,3.834990160594591,9.695605359523974,0.6069444444444444,0.7865060950196191,0.5166098790170583,0.3577789028596996
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 30}",all,,F2,7,291771,3.5,0.40987553444175,0.9013250806204622,0.7618391441952246,298,2,3.767325433095296,9.468911126519497,0.6216666666666667,0.7748167877920558,0.5077462578582046,0.35120186802730624
xgb,raw,"{""max_depth"": 6, ""min_child_weight"": 5}",all,,F2,7,291771,3.6,0.4118594487633031,0.9014915693297464,0.7635164877219943,298,2,3.785560361146927,9.555825648163738,0.6213888888888889,0.7732343741615166,0.5086994342432372,0.35377852909012236
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 30}",all,0.07142857142857142,F2,7,291771,2.3,0.4370945236448091,0.9288461131731957,0.7662106732923211,298,2,4.01750574802308,10.197034940516165,0.6283333333333333,0.779534576060975,0.5330310857468868,0.380969852673142
xgb,norm,"{""max_depth"": 3, ""min_child_weight"": 5}",all,0.07142857142857142,F2,7,291771,2.4,0.4388149197618508,0.9343406037560683,0.7656185289914405,298,2,4.033318577777744,10.216138072153004,0.6294444444444445,0.7854005316665474,0.5372587305087675,0.38166003911552365
xgb,norm,"{""max_depth"": 6, ""min_child_weight"": 5}",all,0.07142857142857142,F2,7,291771,1.9,0.4424186640273542,0.9425338148660818,0.7775135091005214,298,2,4.06644199277809,10.174777409142893,0.6433333333333333,0.793827158115992,0.5427038971681831,0.3843455532150007
lr,raw,{},all,,F2,10,290871,2.6,0.38966519391052634,0.8837804845681833,0.7657656384929736,298,2,4.98013765883981,11.524387570382588,0.5488888888888889,0.6861572736706844,0.4662780399096525,0.34303304667850537
lr,norm,{},all,0.07142857142857142,F2,10,290871,2.6,0.5202746505747776,1.045960606792832,0.8283443922057476,298,2,6.6493990758182,15.569382959381006,0.6186111111111111,0.6961970752044103,0.523111139869311,0.5037010076204856
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,,F2,10,290871,1.8,0.3833666625247576,0.8818573872362102,0.7245561279261935,298,2,4.899638928545582,11.48872054279379,0.6413888888888889,0.7015165558104623,0.4675916414801945,0.3328034222452993
rf,raw,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,,F2,10,290871,1.7,0.37918205697923607,0.8791926055013337,0.7251077817761882,298,2,4.846157344892959,11.334721992543386,0.6430555555555556,0.7060983045771265,0.4661459443371374,0.32711673216934806
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,,F2,10,290871,1.7,0.38320899015154425,0.8803230830943517,0.7316991998461451,298,2,4.897623788020153,11.510545160503034,0.6416666666666667,0.6998437986051611,0.4669309943366461,0.33291306274130467
rf,raw,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,,F2,10,290871,1.8,0.37827259153593673,0.8752024031571647,0.7280510800800335,298,2,4.834533871269014,11.37794988810239,0.6355555555555555,0.6997059033729918,0.4641601130764755,0.3269810033732029
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 60}",all,0.07142857142857142,F2,10,290871,1.8,0.3978230485935485,0.8992300416828408,0.7260293061667816,298,2,5.084399573830324,12.363455764153388,0.645,0.7124283544250669,0.47687230253225166,0.348926228371626
rf,norm,"{""max_depth"": 10, ""min_samples_leaf"": 20}",all,0.07142857142857142,F2,10,290871,1.9,0.3991549118244726,0.9036574563937322,0.7221630893450712,298,2,5.101421525845551,12.553835141414288,0.6391666666666667,0.7093453837385468,0.47998388412673365,0.3501921799933593
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 60}",all,0.07142857142857142,F2,10,290871,2.0,0.38770434625053474,0.8806977261906302,0.7120581917363684,298,2,4.955076936385306,12.015690060472169,0.6313888888888889,0.7007252158402144,0.4655218888150134,0.3392707886072842
rf,norm,"{""max_depth"": 16, ""min_samples_leaf"": 20}",all,0.07142857142857142,F2,10,290871,2.2,0.3877348021753655,0.8795735792330545,0.7147258586658454,298,2,4.955466180024602,12.114636673388821,0.635,0.6921770834911293,0.46495156903278,0.3402298217268956
